TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-04-21 17:53:43.116,1.5955641,1.9967046,2.195885,2.037029,0.89879894,0.97301406,0.95252705,0.9947996,0.697997,0.55640244,1.018992,0.48183647,0.8001237,-0.09170393,0.02302254,0.7100827,0.1470521,-0.37355405,-0.46602416,0.26302266,1000.87915,869.12085,791.75824,1029.8901,867.50916,-0.85791015625,0.400390625,0.4739990234375,-41.638336181640625,-35.881195068359375,-65.20523071289062,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:44.133,1.5955641,1.9446725,2.2084858,2.037029,0.89879894,1.1116345,0.9047379,0.9947996,0.697997,0.75687015,1.0068012,0.48183647,0.8001237,-0.11715891,0.020818703,0.7100827,0.1470521,-0.5209728,-0.42162788,0.26302266,810.293,827.619,890.4762,822.381,847.76556,0.5545654296875,0.88482666015625,0.26153564453125,104.7650146484375,77.61672973632812,-17.42095947265625,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:45.136,1.5955641,1.7050638,2.153945,2.037029,0.89879894,0.71303093,0.9251114,0.9947996,0.697997,0.72859377,0.52952015,0.48183647,0.8001237,0.043915037,0.13453966,0.7100827,0.1470521,-0.56236255,-0.53443843,0.26302266,799.41394,867.9121,797.8022,767.5824,813.91943,0.64825439453125,-0.44677734375,0.645263671875,-19.84344482421875,-86.4617919921875,-8.725433349609375,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:46.138,1.5955641,1.5144423,2.113856,2.037029,0.89879894,0.5868583,0.8927609,0.9947996,0.697997,0.37331495,0.5054224,0.48183647,0.8001237,-0.16388123,-0.0077965055,0.7100827,0.1470521,-0.6490398,-0.51476485,0.26302266,804.65204,844.94507,868.71796,894.90845,872.3443,0.559814453125,0.86895751953125,0.3790283203125,15.53680419921875,117.01202392578125,16.5386962890625,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2018-04-21 17:53:47.146,1.5955641,1.3501669,1.970267,2.037029,0.89879894,-0.08972359,0.6546777,0.9947996,0.697997,0.41981894,0.45244628,0.48183647,0.8001237,-0.2385634,-0.116118014,0.7100827,0.1470521,-0.6851208,-0.5552707,0.26302266,893.2967,831.6484,921.9048,971.8681,882.8205,1.0093994140625,0.0772705078125,0.28759765625,160.5718994140625,17.6153564453125,22.497711181640625,1,2.0,1.0,1.0,2.0,95.48
2018-04-21 17:53:48.147,1.5955641,1.713147,2.224085,2.037029,0.89879894,0.3829963,0.70816976,0.9947996,0.697997,0.44737667,0.5988638,0.48183647,0.8001237,-0.16952512,-0.09805323,0.7100827,0.1470521,-0.69589835,-0.5950956,0.26302266,892.8938,879.59705,796.5934,873.5531,877.5824,-0.0540771484375,0.1688232421875,0.900390625,-124.52621459960938,-24.142608642578125,21.047210693359375,1,2.0,1.0,1.0,2.0,95.48
