TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2018-04-21 17:52:06.265,0.98246264,0.5136524,0.5690494,0.907172,0.5105629,0.12981793,0.09293856,0.6361564,0.71689,0.03598093,0.11954113,0.6880316,0.45549113,-0.080813594,-0.013784016,0.42206174,-0.020567587,-0.41287917,-0.37364876,0.095682554,832.4542,870.7326,842.52747,829.6337,872.3443,0.39019775390625,0.13714599609375,0.90570068359375,-0.650482177734375,3.656158447265625,2.27294921875,1,1.0,1.0,1.0,1.0,96.03
2018-04-21 17:52:07.274,0.66761893,0.8062751,0.56541985,0.59062546,0.34603524,0.21981815,0.0744298,0.25203428,0.85234267,0.054042798,0.16083218,0.55845845,0.5092156,-0.13519219,-0.21585129,0.3568206,0.014229921,-0.356588,-0.3789585,0.01972689,834.4689,858.24176,845.7509,848.97437,851.79486,0.418701171875,0.15264892578125,0.89996337890625,0.3887939453125,1.95892333984375,3.372039794921875,1,1.0,1.0,1.0,1.0,96.03
2018-04-21 17:52:08.310,1.1202995,0.83369035,0.7111037,0.75024885,0.8226022,0.4851223,0.33482662,0.41352752,1.2108712,0.36216867,0.41047016,0.9583707,0.62131566,-0.13934453,-0.14845233,0.3752361,0.11679256,-0.14626269,-0.28038386,0.032186586,850.18317,861.8681,844.1392,843.3333,884.0293,0.41387939453125,0.14984130859375,0.890625,-0.650482177734375,3.446807861328125,1.831817626953125,1,1.0,1.0,1.0,1.0,96.03
2018-04-21 17:52:09.352,1.3601143,0.7253084,0.71629936,1.1776141,1.0373169,0.3694442,0.36084414,0.805596,1.3024914,0.40827557,0.43606353,1.0270729,0.6822733,-0.16607621,-0.22547211,0.47376186,0.07772766,-0.12503317,-0.2004748,-0.0141328145,850.989,859.0476,851.39197,860.2564,835.6777,0.40374755859375,0.1500244140625,0.89849853515625,-0.657958984375,4.179534912109375,1.846771240234375,1,1.0,1.0,1.0,1.0,96.03
2018-04-21 17:52:10.356,0.5218856,-0.4311901,-0.24289958,0.4451974,0.41783518,-0.5695155,-0.25523108,0.21366802,0.67637944,-0.4190022,-0.08654291,0.78624696,0.34516463,-0.26517576,-0.234713,0.114720166,-0.114326924,-0.36824426,-0.38103324,-0.10861597,846.55676,860.65936,842.9304,849.7802,839.304,0.40765380859375,0.15460205078125,0.89337158203125,-0.770111083984375,3.409423828125,1.996307373046875,1,1.0,1.0,1.0,1.0,96.03
2018-04-21 17:52:11.358,0.5629534,-0.4081905,-0.20799117,0.25810942,0.28063643,-0.5280371,-0.36778933,0.18462713,0.9231077,-0.30896208,0.022567771,0.59787524,0.34274882,-0.26247302,-0.2591658,0.2133984,-0.071871765,-0.43435848,-0.610346,-0.12476622,846.55676,854.61536,847.3626,862.674,850.989,0.40167236328125,0.152587890625,0.89666748046875,-0.755157470703125,3.701019287109375,2.056121826171875,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:12.370,0.05454429,-0.34089252,-0.24868418,0.17204496,0.3024629,-0.7381922,-0.38564143,0.17114805,0.9460745,-0.24239855,-0.0043028877,0.56617546,0.31346434,-0.21732892,-0.3219416,0.27052224,-0.09796577,-0.30788642,-0.56967545,-0.19642903,839.707,855.82416,853.4066,855.42126,828.8278,0.40869140625,0.15362548828125,0.8953857421875,-1.158905029296875,3.536529541015625,1.39068603515625,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:13.414,0.14375596,-0.24219428,-0.44040456,0.1591972,0.26190117,-0.53647834,-0.35748523,0.09375594,0.5844697,-0.342734,-0.07823922,0.71393985,0.20325705,-0.2868897,-0.26866958,0.18212181,-0.06424804,-0.34302825,-0.51469666,-0.020182138,843.73627,853.4066,845.7509,867.9121,851.79486,0.40850830078125,0.1531982421875,0.895751953125,-1.27105712890625,3.9776611328125,1.00189208984375,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:14.451,0.5600573,-0.47234768,-0.618054,0.45256203,0.321655,-0.59624684,-0.33188587,0.23651955,0.57509226,-0.5249841,-0.25969172,0.72813565,0.39036837,-0.14216581,-0.1911971,0.21113794,-0.02240086,-0.4269964,-0.41138917,0.015807448,840.10986,856.63007,844.94507,840.9158,799.011,0.412841796875,0.15643310546875,0.8946533203125,-0.6878662109375,3.357086181640625,1.57012939453125,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:15.504,0.30709478,-0.24314268,-0.45023775,0.12415961,0.21892764,-0.80424255,-0.5540745,-0.00275786,0.55982566,-0.34343076,-0.39806223,0.46574384,0.43866074,-0.33691368,-0.2815681,0.15490752,-0.07609638,-0.45397907,-0.37669963,-0.24695376,846.1539,852.6007,845.34796,833.2601,843.73627,0.4130859375,0.15765380859375,0.8951416015625,-0.366363525390625,3.775787353515625,1.07666015625,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:16.510,0.19574049,-0.43139836,-0.27393785,-0.60672295,0.30632192,-0.67808485,-0.23882568,-0.04682086,0.6094548,-0.48365095,-0.06881541,0.4256378,0.19348088,-0.36396,-0.34061748,0.20257923,-0.22941741,-0.32983696,-0.5936753,-0.35675302,836.08057,849.7802,847.76556,850.58606,811.9048,0.41058349609375,0.15972900390625,0.89166259765625,-0.76263427734375,3.626251220703125,2.071075439453125,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:17.513,0.11985371,-0.16318342,-0.4368178,-0.23596416,0.3146695,-0.38721058,-0.28136688,-0.1628928,0.5784393,-0.48592618,-0.12937023,0.4784819,0.29131126,-0.3572755,-0.27702272,0.19207041,-0.18723887,-0.337388,-0.5607611,-0.20323232,858.24176,846.55676,851.79486,868.315,828.4249,0.41632080078125,0.1612548828125,0.89141845703125,-0.61309814453125,3.0804443359375,1.278533935546875,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:18.538,0.28825286,0.18333675,0.0923039,0.11913414,0.36126062,-0.20181954,-0.30529663,-0.011497046,0.7177033,0.17262624,0.38455236,0.5055557,0.28885373,-0.24918066,-0.2781875,0.15385592,-0.21119392,-0.23674992,-0.44329444,-0.19660038,844.1392,848.1685,848.1685,846.55676,854.61536,0.417236328125,0.16180419921875,0.89398193359375,-0.22430419921875,3.237457275390625,1.03179931640625,1,1.0,1.0,1.0,1.0,95.95
2018-04-21 17:52:19.539,1.1282442,0.7875841,0.93454975,0.7696918,0.8948085,0.42494923,0.38806158,0.5448865,1.3228769,0.5261732,0.55599546,0.779996,0.5591607,-0.037481666,-0.08567,0.34657153,-0.045259096,-0.34447846,-0.37441343,0.034716308,853.8095,852.6007,842.52747,871.53845,791.75824,0.4136962890625,0.163818359375,0.8907470703125,-0.49346923828125,4.179534912109375,1.71966552734375,1,1.0,1.0,1.0,1.0,95.95
